"","HHSTFIPS","TRAVDAY","WHYTRP90","period","tot_period","tot","prop"
"10591","04",1,"Visit Friends",5,2376651.4553059,304435027.274613,0.78
"10592","04",1,"Visit Friends",6,194007.3328036,304435027.274613,0.06
"10593","04",1,"Visit Friends",7,247585.2209945,304435027.274613,0.08
"10594","04",1,"Other Fam / Business",1,5234331.9341137,304435027.274613,1.72
"10595","04",1,"Other Fam / Business",2,343128.2024846,304435027.274613,0.11
"10596","04",1,"Other Fam / Business",3,4975465.6495199,304435027.274613,1.63
"10597","04",1,"Other Fam / Business",4,315683.3681587,304435027.274613,0.1
"10598","04",1,"Other Fam / Business",5,1469610.9738705,304435027.274613,0.48
"10599","04",1,"Other Fam / Business",6,59332.4090195,304435027.274613,0.02
"10600","04",1,"School/Church",4,337070.7097723,304435027.274613,0.11
"10601","04",1,"School/Church",5,14048763.8053661,304435027.274613,4.61
"10602","04",1,"Other Fam / Business",8,40992.9401485,304435027.274613,0.01
"10603","04",1,"Visit Friends",3,2840805.1290518,304435027.274613,0.93
"10604","04",1,"Visit Friends",4,13182841.4076236,304435027.274613,4.33
"10605","04",1,"Shopping",4,3027948.585377,304435027.274613,0.99
"10606","04",1,"School/Church",1,2905996.7451285,304435027.274613,0.95
"10607","04",1,"School/Church",2,15265117.3727164,304435027.274613,5.01
"10608","04",1,"Visit Friends",8,42332.3971038,304435027.274613,0.01
"10609","04",1,"Shopping",8,10096.8160553,304435027.274613,0
"10610","04",1,"Visit Friends",1,91315.822268,304435027.274613,0.03
"10611","04",1,"Visit Friends",2,200146.7350953,304435027.274613,0.07
"10612","04",1,"School/Church",3,4605605.32179,304435027.274613,1.51
"10613","04",1,"Shopping",7,1176859.991842,304435027.274613,0.39
"10614","04",1,"Shopping",6,473164.9362751,304435027.274613,0.16
"10615","04",1,"Shopping",5,3007825.6297163,304435027.274613,0.99
"10616","04",1,"Vacation",1,14104.9077212,304435027.274613,0
"10617","04",1,"Other Social/Rec",8,322848.074564,304435027.274613,0.11
"10618","04",2,"work",7,7492942.4603265,567572275.158629,1.32
"10619","04",2,"work",8,16010235.5658767,567572275.158629,2.82
"10620","04",2,"work",4,4824474.3487201,567572275.158629,0.85
"10621","04",2,"work",6,584748.7990558,567572275.158629,0.1
"10622","04",2,"work-related",4,533519.9119672,567572275.158629,0.09
"10623","04",2,"work-related",5,708300.7862278,567572275.158629,0.12
"10624","04",2,"work-related",7,37190.7527207,567572275.158629,0.01
"10625","04",2,"work",5,39210196.4743689,567572275.158629,6.91
"10626","04",2,"Other Fam / Business",7,106090.2737153,567572275.158629,0.02
"10627","04",2,"work",2,450263.8410213,567572275.158629,0.08
"10628","04",2,"work-related",1,370786.1061465,567572275.158629,0.07
"10629","04",2,"Other Fam / Business",6,92776.5964143,567572275.158629,0.02
"10630","04",2,"work",1,23579229.2639526,567572275.158629,4.15
"10631","04",2,"Vacation",2,5901.5656567,567572275.158629,0
"10632","04",2,"Vacation",3,26986.4852214,567572275.158629,0
"10633","04",2,"work-related",2,183467.8764575,567572275.158629,0.03
"10634","04",2,"work-related",3,437157.3179273,567572275.158629,0.08
"10635","04",2,"Vacation",6,1527.4114838,567572275.158629,0
"10636","04",2,"Vacation",7,5885.7776328,567572275.158629,0
"10637","04",2,"Vacation",4,7216.9571656,567572275.158629,0
"10638","04",2,"School/Church",4,13931126.8718731,567572275.158629,2.45
"10639","04",2,"Visit Friends",5,7024525.7987153,567572275.158629,1.24
"10640","04",2,"Visit Friends",6,3610909.9571535,567572275.158629,0.64
"10641","04",2,"Visit Friends",7,1436478.8664209,567572275.158629,0.25
"10642","04",2,"work",3,23848883.8702996,567572275.158629,4.2
"10643","04",2,"Other Fam / Business",1,32499274.0732302,567572275.158629,5.73
"10644","04",2,"Other Fam / Business",2,6562703.1925518,567572275.158629,1.16
"10645","04",2,"Other Fam / Business",3,42257392.8458115,567572275.158629,7.45
"10646","04",2,"Other Fam / Business",4,8015217.7311365,567572275.158629,1.41
"10647","04",2,"Other Fam / Business",5,20655278.6241487,567572275.158629,3.64
"10648","04",2,"Vacation",5,411805.7710889,567572275.158629,0.07
"10649","04",2,"School/Church",5,9208340.5170224,567572275.158629,1.62
"10650","04",2,"Visit Friends",3,3541090.2819428,567572275.158629,0.62
"10651","04",2,"Visit Friends",4,46517.208499,567572275.158629,0.01
"10652","04",2,"Other Social/Rec",2,2630741.3855967,567572275.158629,0.46
"10653","04",2,"Other Social/Rec",3,24323193.2598264,567572275.158629,4.29
"10654","04",2,"Other Social/Rec",4,7854055.036745,567572275.158629,1.38
"10655","04",2,"Other Social/Rec",5,18863996.6577122,567572275.158629,3.32
"10656","04",2,"Other Social/Rec",6,8333308.8605811,567572275.158629,1.47
"10657","04",2,"Other Social/Rec",7,10775748.6349199,567572275.158629,1.9
"10658","04",2,"Other Social/Rec",8,209512.4283689,567572275.158629,0.04
"10659","04",2,"School/Church",2,87083.8753098,567572275.158629,0.02
"10660","04",2,"School/Church",3,9646898.4472868,567572275.158629,1.7
"10661","04",2,"Medical",1,205893.10275,567572275.158629,0.04
"10662","04",2,"Visit Friends",1,836261.6543944,567572275.158629,0.15
"10663","04",2,"School/Church",6,9922.5137112,567572275.158629,0
"10664","04",2,"Other Social/Rec",1,2077129.0209167,567572275.158629,0.37
"10665","04",2,"Medical",5,8112142.4570523,567572275.158629,1.43
"10666","04",2,"Medical",2,375056.7568191,567572275.158629,0.07
"10667","04",2,"Medical",3,29596787.6521745,567572275.158629,5.21
"10668","04",2,"Medical",4,76281.9307414,567572275.158629,0.01
"10669","04",2,"Shopping",6,178650.3453117,567572275.158629,0.03
"10670","04",2,"Medical",8,3809.3074756,567572275.158629,0
"10671","04",2,"Shopping",4,5785019.427949,567572275.158629,1.02
"10672","04",2,"Shopping",5,22241814.7148581,567572275.158629,3.92
"10673","04",2,"Other",2,570795.96291,567572275.158629,0.1
"10674","04",2,"Other Fam / Business",8,416839.5593724,567572275.158629,0.07
"10675","04",2,"Shopping",7,48813.8657933,567572275.158629,0.01
"10676","04",2,"Visit Friends",2,86914.5071465,567572275.158629,0.02
"10677","04",2,"School/Church",1,24657206.2575053,567572275.158629,4.34
"10678","04",2,"Visit Friends",8,87386.982174,567572275.158629,0.02
"10679","04",2,"School/Church",8,50167.3171251,567572275.158629,0.01
"10680","04",2,"Other",4,13019075.396,567572275.158629,2.29
"10681","04",2,"Other",1,2281.5417702,567572275.158629,0
"10682","04",2,"Shopping",8,721530.91756,567572275.158629,0.13
"10683","04",2,"Shopping",2,16347621.8974209,567572275.158629,2.88
"10684","04",2,"Shopping",3,87867393.3638696,567572275.158629,15.48
"10685","04",2,"School/Church",7,114898.5542808,567572275.158629,0.02
"10686","04",2,"Other",3,27308.3539501,567572275.158629,0
"10687","04",2,"Shopping",1,3612289.0292968,567572275.158629,0.64
"10688","04",3,"work",1,19602203.8550149,319181945.911836,6.14
"10689","04",3,"work-related",1,250924.4219637,319181945.911836,0.08
"10690","04",3,"Vacation",8,7779.3632313,319181945.911836,0
"10691","04",3,"Visit Friends",4,188556.9101873,319181945.911836,0.06
"10692","04",3,"work",2,410658.0946966,319181945.911836,0.13
"10693","04",3,"Vacation",6,24496.028992,319181945.911836,0.01
"10694","04",3,"Vacation",3,68602.0373678,319181945.911836,0.02
"10695","04",3,"Visit Friends",5,3070162.0120463,319181945.911836,0.96
"10696","04",3,"Visit Friends",1,1308428.4950639,319181945.911836,0.41
"10697","04",3,"Visit Friends",2,60472.9990431,319181945.911836,0.02
"10698","04",3,"work",7,277406.5098833,319181945.911836,0.09
"10699","04",3,"Other Social/Rec",1,1747908.7933544,319181945.911836,0.55
"10700","04",3,"Other Social/Rec",2,1878489.197789,319181945.911836,0.59
"10701","04",3,"Visit Friends",6,1900981.312846,319181945.911836,0.6
"10702","04",3,"Visit Friends",3,1021182.7717051,319181945.911836,0.32
"10703","04",3,"work",3,12096093.2493401,319181945.911836,3.79
"10704","04",3,"Vacation",4,54960.873507,319181945.911836,0.02
"10705","04",3,"Vacation",5,11996655.7030886,319181945.911836,3.76
"10706","04",3,"work",6,348037.5937547,319181945.911836,0.11
"10707","04",3,"work-related",6,20560.6138964,319181945.911836,0.01
"10708","04",3,"work",8,7126347.6967867,319181945.911836,2.23
"10709","04",3,"Other Fam / Business",5,15849692.3283768,319181945.911836,4.97
"10710","04",3,"Other Fam / Business",6,219974.0163119,319181945.911836,0.07
"10711","04",3,"Medical",1,378825.9147138,319181945.911836,0.12
"10712","04",3,"Medical",2,7254328.9537697,319181945.911836,2.27
"10713","04",3,"Medical",3,31217807.3354649,319181945.911836,9.78
"10714","04",3,"Other Social/Rec",3,8783331.1335655,319181945.911836,2.75
"10715","04",3,"Visit Friends",7,420162.363763,319181945.911836,0.13
"10716","04",3,"Medical",5,452222.7957435,319181945.911836,0.14
"10717","04",3,"Medical",7,23570.853122,319181945.911836,0.01
"10718","04",3,"work",5,15315091.4554704,319181945.911836,4.8
"10719","04",3,"work-related",5,374842.462102,319181945.911836,0.12
"10720","04",3,"Shopping",5,12353853.6866667,319181945.911836,3.87
"10721","04",3,"Shopping",6,94884.2359226,319181945.911836,0.03
"10722","04",3,"Shopping",7,205905.5392147,319181945.911836,0.06
"10723","04",3,"Shopping",8,1065360.628338,319181945.911836,0.33
"10724","04",3,"School/Church",4,1021263.8847065,319181945.911836,0.32
"10725","04",3,"Other Fam / Business",7,725202.4018862,319181945.911836,0.23
"10726","04",3,"Other Fam / Business",8,5227477.6726721,319181945.911836,1.64
"10727","04",3,"School/Church",8,13995.333103,319181945.911836,0
"10728","04",3,"Shopping",4,5987923.9540034,319181945.911836,1.88
"10729","04",3,"work-related",2,4912109.9837624,319181945.911836,1.54
"10730","04",3,"Visit Friends",8,29736.328753,319181945.911836,0.01
"10731","04",3,"Shopping",3,36541241.9180945,319181945.911836,11.45
"10732","04",3,"work-related",8,80372.506769,319181945.911836,0.03
"10733","04",3,"Other Fam / Business",2,478230.9102357,319181945.911836,0.15
"10734","04",3,"Other Fam / Business",3,38904013.3432187,319181945.911836,12.19
"10735","04",3,"Other Fam / Business",4,11727925.2258137,319181945.911836,3.67
"10736","04",3,"work",4,1233475.233669,319181945.911836,0.39
"10737","04",3,"School/Church",3,1985897.3933983,319181945.911836,0.62
"10738","04",3,"School/Church",5,1839794.1741466,319181945.911836,0.58
"10739","04",3,"School/Church",7,430241.1296804,319181945.911836,0.13
"10740","04",3,"work-related",7,61149.5690601,319181945.911836,0.02
"10741","04",3,"Other Fam / Business",1,16450985.1906595,319181945.911836,5.15
"10742","04",3,"Medical",4,187693.2780115,319181945.911836,0.06
"10743","04",3,"work-related",3,1238803.4999996,319181945.911836,0.39
"10744","04",3,"Other",5,70562.3843421,319181945.911836,0.02
"10745","04",3,"Other",3,3041441.4726,319181945.911836,0.95
"10746","04",3,"School/Church",1,3665698.7935016,319181945.911836,1.15
"10747","04",3,"School/Church",2,443540.6942247,319181945.911836,0.14
"10748","04",3,"Shopping",1,11639343.9378683,319181945.911836,3.65
"10749","04",3,"Shopping",2,1008850.9564459,319181945.911836,0.32
"10750","04",3,"Other Social/Rec",6,1108298.852248,319181945.911836,0.35
"10751","04",3,"Other",4,53923.627369,319181945.911836,0.02
"10752","04",3,"Other Social/Rec",7,571925.3620499,319181945.911836,0.18
"10753","04",3,"Other Social/Rec",8,4297414.3319924,319181945.911836,1.35
"10754","04",3,"Other",2,1520720.7363,319181945.911836,0.48
"10755","04",3,"work-related",4,287050.8296969,319181945.911836,0.09
"10756","04",3,"Other Social/Rec",4,771444.2672161,319181945.911836,0.24
"10757","04",3,"Other Social/Rec",5,4069220.6619636,319181945.911836,1.27
"10758","04",3,"Other",1,84213.836271,319181945.911836,0.03
"10759","04",4,"Shopping",5,1429111.013366,279232489.878177,0.51
"10760","04",4,"Shopping",6,27094.140557,279232489.878177,0.01
"10761","04",4,"Shopping",4,2388528.8647073,279232489.878177,0.86
"10762","04",4,"work",6,3445864.2787329,279232489.878177,1.23
"10763","04",4,"work",2,1527069.5109278,279232489.878177,0.55
"10764","04",4,"Vacation",4,60392.8884554,279232489.878177,0.02
"10765","04",4,"work",5,10450116.1446507,279232489.878177,3.74
"10766","04",4,"Vacation",3,2103246.6073905,279232489.878177,0.75
"10767","04",4,"Other Fam / Business",1,5277445.9631909,279232489.878177,1.89
"10768","04",4,"Other Fam / Business",2,191580.4245471,279232489.878177,0.07
"10769","04",4,"Vacation",5,1326731.9197036,279232489.878177,0.48
"10770","04",4,"work-related",5,72176.9315397,279232489.878177,0.03
"10771","04",4,"Medical",1,1821131.0542373,279232489.878177,0.65
"10772","04",4,"Medical",2,1672527.7718861,279232489.878177,0.6
"10773","04",4,"Medical",3,993636.6394,279232489.878177,0.36
"10774","04",4,"Shopping",3,15577408.8312221,279232489.878177,5.58
"10775","04",4,"work",1,12009794.5044839,279232489.878177,4.3
"10776","04",4,"Vacation",2,100798.07967,279232489.878177,0.04
"10777","04",4,"Shopping",1,538811.4811604,279232489.878177,0.19
"10778","04",4,"Shopping",2,271962.4655638,279232489.878177,0.1
"10779","04",4,"work",4,1700069.5141349,279232489.878177,0.61
"10780","04",4,"work-related",4,30622.813264,279232489.878177,0.01
"10781","04",4,"Other Social/Rec",7,7507286.2767923,279232489.878177,2.69
"10782","04",4,"work-related",6,2714.3762696,279232489.878177,0
"10783","04",4,"Shopping",7,181244.8661244,279232489.878177,0.06
"10784","04",4,"Visit Friends",1,46937.9938947,279232489.878177,0.02
"10785","04",4,"Visit Friends",2,9181.4853883,279232489.878177,0
"10786","04",4,"Visit Friends",3,2060954.4534105,279232489.878177,0.74
"10787","04",4,"Medical",4,57345.4355709,279232489.878177,0.02
"10788","04",4,"Vacation",1,849221.685271,279232489.878177,0.3
"10789","04",4,"Visit Friends",6,114115.4508012,279232489.878177,0.04
"10790","04",4,"Visit Friends",7,876011.0780932,279232489.878177,0.31
"10791","04",4,"work",3,10465400.8305409,279232489.878177,3.75
"10792","04",4,"work-related",3,12868369.1106672,279232489.878177,4.61
"10793","04",4,"Medical",8,1607.2283883,279232489.878177,0
"10794","04",4,"Other Social/Rec",6,4806849.0836387,279232489.878177,1.72
"10795","04",4,"School/Church",1,20092175.613869,279232489.878177,7.2
"10796","04",4,"work-related",7,2714.3762696,279232489.878177,0
"10797","04",4,"work-related",8,72124.6695189,279232489.878177,0.03
"10798","04",4,"School/Church",5,14266340.5988075,279232489.878177,5.11
"10799","04",4,"School/Church",6,111882.2036945,279232489.878177,0.04
"10800","04",4,"Visit Friends",4,112848.0842076,279232489.878177,0.04
"10801","04",4,"Visit Friends",5,8088287.3106272,279232489.878177,2.9
"10802","04",4,"Other Social/Rec",1,8017398.2770651,279232489.878177,2.87
"10803","04",4,"Medical",5,124656.5119268,279232489.878177,0.04
"10804","04",4,"Medical",6,4499.0214108,279232489.878177,0
"10805","04",4,"Medical",7,17367.4740339,279232489.878177,0.01
"10806","04",4,"Other Social/Rec",5,15908836.6235995,279232489.878177,5.7
"10807","04",4,"Other",2,53450.615696,279232489.878177,0.02
"10808","04",4,"Other",3,141054.4540161,279232489.878177,0.05
"10809","04",4,"Other Fam / Business",3,21260798.3538508,279232489.878177,7.61
"10810","04",4,"work",7,402068.1773715,279232489.878177,0.14
"10811","04",4,"Shopping",8,7022.7747456,279232489.878177,0
"10812","04",4,"Other Fam / Business",6,75729.9861191,279232489.878177,0.03
"10813","04",4,"School/Church",7,195211.6777506,279232489.878177,0.07
"10814","04",4,"School/Church",8,26521.5524,279232489.878177,0.01
"10815","04",4,"Other Fam / Business",7,179501.8030994,279232489.878177,0.06
"10816","04",4,"Other Social/Rec",2,279837.4175042,279232489.878177,0.1
"10817","04",4,"work-related",1,12074681.7753272,279232489.878177,4.32
"10818","04",4,"Visit Friends",8,18115.9038088,279232489.878177,0.01
"10819","04",4,"Other Social/Rec",4,1840027.967797,279232489.878177,0.66
"10820","04",4,"work",8,8016794.4915641,279232489.878177,2.87
"10821","04",4,"Other Fam / Business",5,19836523.6712426,279232489.878177,7.1
"10822","04",4,"Other Social/Rec",8,268902.7453512,279232489.878177,0.1
"10823","04",4,"School/Church",3,12207338.2213636,279232489.878177,4.37
"10824","04",4,"School/Church",2,3378974.5071678,279232489.878177,1.21
"10825","04",4,"Other Fam / Business",8,211862.5017156,279232489.878177,0.08
"10826","04",4,"Other Fam / Business",4,2742830.3128852,279232489.878177,0.98
"10827","04",4,"work-related",2,2594105.4534952,279232489.878177,0.93
"10828","04",4,"Other Social/Rec",3,17327918.780571,279232489.878177,6.21
"10829","04",4,"School/Church",4,6363810.8251506,279232489.878177,2.28
"10830","04",4,"Other",4,12493.661662,279232489.878177,0
"10831","04",4,"Other",6,30369.425364,279232489.878177,0.01
"10832","04",4,"Other",7,4050.8584851,279232489.878177,0
"10833","04",5,"Shopping",2,10320743.2358823,639908550.029061,1.61
"10834","04",5,"Vacation",4,84685.821017,639908550.029061,0.01
"10835","04",5,"Shopping",6,10921180.4376718,639908550.029061,1.71
"10836","04",5,"Vacation",3,7590.1959323,639908550.029061,0
"10837","04",5,"Medical",1,4804956.7317023,639908550.029061,0.75
"10838","04",5,"Medical",2,2260189.3409261,639908550.029061,0.35
"10839","04",5,"Shopping",3,107300487.677165,639908550.029061,16.77
"10840","04",5,"work-related",5,35343.1599051,639908550.029061,0.01
"10841","04",5,"Shopping",4,26516522.6375872,639908550.029061,4.14
"10842","04",5,"Vacation",8,3762.0646196,639908550.029061,0
"10843","04",5,"work-related",2,64140.1771875,639908550.029061,0.01
"10844","04",5,"Vacation",1,5501.2241117,639908550.029061,0
"10845","04",5,"Visit Friends",1,49966.1226342,639908550.029061,0.01
"10846","04",5,"Shopping",5,54532824.0643184,639908550.029061,8.52
"10847","04",5,"work-related",6,6268.3358991,639908550.029061,0
"10848","04",5,"work-related",3,8839922.9078751,639908550.029061,1.38
"10849","04",5,"Medical",4,91652.2451082,639908550.029061,0.01
"10850","04",5,"Visit Friends",2,703899.4141288,639908550.029061,0.11
"10851","04",5,"Visit Friends",3,6529613.3595922,639908550.029061,1.02
