"","HHSTFIPS","WHYTRP90","TRAVDAY","strt_hr","counts","tot","prop"
"35569","06","work-related",2,18,397939.285117,49566248.757598,0.8
"35570","06","work-related",2,19,305299.001492,49566248.757598,0.62
"35571","06","work-related",2,20,193836.827877,49566248.757598,0.39
"35572","06","work-related",3,1,95960.836383,50991578.069232,0.19
"35573","06","work-related",3,5,458317.51131,50991578.069232,0.9
"35574","06","work-related",3,6,1280712.40903,50991578.069232,2.51
"35575","06","work-related",3,7,2283984.229355,50991578.069232,4.48
"35576","06","work-related",3,8,3768363.359819,50991578.069232,7.39
"35577","06","work-related",3,9,5721586.30961,50991578.069232,11.22
"35578","06","work-related",3,10,5213387.131978,50991578.069232,10.22
"35579","06","work-related",3,11,4388152.26573,50991578.069232,8.61
"35580","06","work-related",3,12,2645953.970003,50991578.069232,5.19
"35581","06","work-related",3,13,3782953.017249,50991578.069232,7.42
"35582","06","work-related",3,14,4895927.088243,50991578.069232,9.6
"35583","06","work-related",3,15,4331218.71676,50991578.069232,8.49
"35584","06","work-related",3,16,3625458.942534,50991578.069232,7.11
"35585","06","work-related",3,17,2801229.607003,50991578.069232,5.49
"35586","06","work-related",3,18,628919.842909,50991578.069232,1.23
"35587","06","work-related",3,19,769650.855633,50991578.069232,1.51
"35588","06","work-related",3,20,2342480.4675,50991578.069232,4.59
"35589","06","work-related",3,21,1123124.348493,50991578.069232,2.2
"35590","06","work-related",3,22,834197.15969,50991578.069232,1.64
"35591","06","work-related",4,5,1041010.217218,81524885.293012,1.28
"35592","06","work-related",4,6,3940664.290128,81524885.293012,4.83
"35593","06","work-related",4,7,1872956.896478,81524885.293012,2.3
"35594","06","work-related",4,8,3604764.84282,81524885.293012,4.42
"35595","06","work-related",4,9,8007252.780294,81524885.293012,9.82
"35596","06","work-related",4,10,10596899.12045,81524885.293012,13
"35597","06","work-related",4,11,9377576.41926,81524885.293012,11.5
"35598","06","work-related",4,12,11437188.979791,81524885.293012,14.03
"35599","06","work-related",4,13,9588031.113606,81524885.293012,11.76
"35600","06","work-related",4,14,8407863.034691,81524885.293012,10.31
"35601","06","work-related",4,15,6528934.981207,81524885.293012,8.01
"35602","06","work-related",4,16,2403986.920138,81524885.293012,2.95
"35603","06","work-related",4,17,1835219.152291,81524885.293012,2.25
"35604","06","work-related",4,18,2119177.25866,81524885.293012,2.6
"35605","06","work-related",4,19,637160.51489,81524885.293012,0.78
"35606","06","work-related",4,21,126198.77109,81524885.293012,0.15
"35607","06","work-related",5,1,188890.80142,79167324.779561,0.24
"35608","06","work-related",5,4,597486.68665,79167324.779561,0.75
"35609","06","work-related",5,5,166082.36188,79167324.779561,0.21
"35610","06","work-related",5,6,775733.452873,79167324.779561,0.98
"35611","06","work-related",5,7,5701997.967156,79167324.779561,7.2
"35612","06","work-related",5,8,2764253.315868,79167324.779561,3.49
"35613","06","work-related",5,9,4104712.809723,79167324.779561,5.18
"35614","06","work-related",5,10,6933955.197556,79167324.779561,8.76
"35615","06","work-related",5,11,10619862.050516,79167324.779561,13.41
"35616","06","work-related",5,12,8014203.723991,79167324.779561,10.12
"35617","06","work-related",5,13,4793297.78912,79167324.779561,6.05
"35618","06","work-related",5,14,2747510.051673,79167324.779561,3.47
"35619","06","work-related",5,15,6837540.944977,79167324.779561,8.64
"35620","06","work-related",5,16,7520640.623618,79167324.779561,9.5
"35621","06","work-related",5,17,2650406.53428,79167324.779561,3.35
"35622","06","work-related",5,18,2556115.71278,79167324.779561,3.23
"35623","06","work-related",5,19,6132627.55272,79167324.779561,7.75
"35624","06","work-related",5,20,3089864.41322,79167324.779561,3.9
"35625","06","work-related",5,21,1321034.79986,79167324.779561,1.67
"35626","06","work-related",5,22,979577.60408,79167324.779561,1.24
"35627","06","work-related",5,23,671530.3856,79167324.779561,0.85
"35628","06","work-related",6,4,176208.99027,53177389.006299,0.33
"35629","06","work-related",6,5,1072333.00063,53177389.006299,2.02
"35630","06","work-related",6,6,850596.35602,53177389.006299,1.6
"35631","06","work-related",6,7,3281577.94656,53177389.006299,6.17
"35632","06","work-related",6,8,4797666.86664,53177389.006299,9.02
"35633","06","work-related",6,9,6665139.06405,53177389.006299,12.53
"35634","06","work-related",6,10,3544702.28775,53177389.006299,6.67
"35635","06","work-related",6,11,4937734.585623,53177389.006299,9.29
"35636","06","work-related",6,12,5201660.566839,53177389.006299,9.78
"35637","06","work-related",6,13,8894370.531827,53177389.006299,16.73
"35638","06","work-related",6,14,4903981.98072,53177389.006299,9.22
"35639","06","work-related",6,15,3916843.41409,53177389.006299,7.37
"35640","06","work-related",6,16,3100337.59748,53177389.006299,5.83
"35641","06","work-related",6,17,1182744.42435,53177389.006299,2.22
"35642","06","work-related",6,19,503494.62306,53177389.006299,0.95
"35643","06","work-related",6,21,147996.77039,53177389.006299,0.28
"35644","06","work-related",7,4,362303.61615,19286265.615149,1.88
"35645","06","work-related",7,6,491598.83132,19286265.615149,2.55
"35646","06","work-related",7,7,1341093.524891,19286265.615149,6.95
"35647","06","work-related",7,8,2819291.784446,19286265.615149,14.62
"35648","06","work-related",7,9,1939919.30929,19286265.615149,10.06
"35649","06","work-related",7,10,2533210.470476,19286265.615149,13.13
"35650","06","work-related",7,11,2095096.26317,19286265.615149,10.86
"35651","06","work-related",7,12,1326604.54473,19286265.615149,6.88
"35652","06","work-related",7,13,1068124.21814,19286265.615149,5.54
"35653","06","work-related",7,14,1359999.82929,19286265.615149,7.05
"35654","06","work-related",7,15,2163652.59549,19286265.615149,11.22
"35655","06","work-related",7,16,511107.853676,19286265.615149,2.65
"35656","06","work-related",7,18,233687.2538,19286265.615149,1.21
"35657","06","work-related",7,19,251894.54708,19286265.615149,1.31
"35658","06","work-related",7,21,394340.4866,19286265.615149,2.04
"35659","06","work-related",7,22,394340.4866,19286265.615149,2.04
"35660","06","Shopping",1,0,234678.08828,307736965.62277,0.08
"35661","06","Shopping",1,6,877496.782768,307736965.62277,0.29
"35662","06","Shopping",1,7,2479077.699378,307736965.62277,0.81
"35663","06","Shopping",1,8,3475153.150807,307736965.62277,1.13
"35664","06","Shopping",1,9,15412113.99955,307736965.62277,5.01
"35665","06","Shopping",1,10,23453153.599824,307736965.62277,7.62
"35666","06","Shopping",1,11,33236945.946505,307736965.62277,10.8
"35667","06","Shopping",1,12,33835206.261582,307736965.62277,10.99
"35668","06","Shopping",1,13,30709799.929789,307736965.62277,9.98
"35669","06","Shopping",1,14,34894175.80669,307736965.62277,11.34
"35670","06","Shopping",1,15,37907002.975588,307736965.62277,12.32
"35671","06","Shopping",1,16,26574267.394856,307736965.62277,8.64
"35672","06","Shopping",1,17,25872857.319182,307736965.62277,8.41
"35673","06","Shopping",1,18,11311949.065431,307736965.62277,3.68
"35674","06","Shopping",1,19,14040805.629996,307736965.62277,4.56
"35675","06","Shopping",1,20,11352803.61653,307736965.62277,3.69
"35676","06","Shopping",1,21,1929464.006624,307736965.62277,0.63
"35677","06","Shopping",1,22,140014.34939,307736965.62277,0.05
"35678","06","Shopping",2,0,548136.16351,302376475.991388,0.18
"35679","06","Shopping",2,4,292263.15777,302376475.991388,0.1
"35680","06","Shopping",2,5,745574.96161,302376475.991388,0.25
"35681","06","Shopping",2,6,2244800.91384,302376475.991388,0.74
"35682","06","Shopping",2,7,5538919.09405,302376475.991388,1.83
"35683","06","Shopping",2,8,8382239.355776,302376475.991388,2.77
"35684","06","Shopping",2,9,18562170.576725,302376475.991388,6.14
"35685","06","Shopping",2,10,20408587.753504,302376475.991388,6.75
"35686","06","Shopping",2,11,24856943.992503,302376475.991388,8.22
"35687","06","Shopping",2,12,20361847.844413,302376475.991388,6.73
"35688","06","Shopping",2,13,29548226.752915,302376475.991388,9.77
"35689","06","Shopping",2,14,27030714.83636,302376475.991388,8.94
"35690","06","Shopping",2,15,25837962.914274,302376475.991388,8.54
"35691","06","Shopping",2,16,46499768.233912,302376475.991388,15.38
"35692","06","Shopping",2,17,30768960.565911,302376475.991388,10.18
"35693","06","Shopping",2,18,12651474.095712,302376475.991388,4.18
"35694","06","Shopping",2,19,13426765.316658,302376475.991388,4.44
"35695","06","Shopping",2,20,9091386.917405,302376475.991388,3.01
"35696","06","Shopping",2,21,4180853.49757,302376475.991388,1.38
"35697","06","Shopping",2,22,181313.46427,302376475.991388,0.06
"35698","06","Shopping",2,23,1217565.5827,302376475.991388,0.4
"35699","06","Shopping",3,2,392865.52176,282042037.078343,0.14
"35700","06","Shopping",3,4,1910206.65705,282042037.078343,0.68
"35701","06","Shopping",3,5,1368238.178974,282042037.078343,0.49
"35702","06","Shopping",3,6,3927735.692846,282042037.078343,1.39
"35703","06","Shopping",3,7,4770738.714619,282042037.078343,1.69
"35704","06","Shopping",3,8,11310642.621484,282042037.078343,4.01
"35705","06","Shopping",3,9,12886478.610589,282042037.078343,4.57
"35706","06","Shopping",3,10,27934543.17154,282042037.078343,9.9
"35707","06","Shopping",3,11,26760011.710885,282042037.078343,9.49
"35708","06","Shopping",3,12,28292305.575021,282042037.078343,10.03
"35709","06","Shopping",3,13,23953900.030051,282042037.078343,8.49
"35710","06","Shopping",3,14,19689768.241268,282042037.078343,6.98
"35711","06","Shopping",3,15,29181255.693261,282042037.078343,10.35
"35712","06","Shopping",3,16,30987083.614865,282042037.078343,10.99
"35713","06","Shopping",3,17,22961409.693528,282042037.078343,8.14
"35714","06","Shopping",3,18,10159094.412408,282042037.078343,3.6
"35715","06","Shopping",3,19,12549926.544757,282042037.078343,4.45
"35716","06","Shopping",3,20,10314577.872015,282042037.078343,3.66
"35717","06","Shopping",3,21,2229801.09716,282042037.078343,0.79
"35718","06","Shopping",3,22,94109.336271,282042037.078343,0.03
"35719","06","Shopping",3,23,367344.087991,282042037.078343,0.13
"35720","06","Shopping",4,0,200999.11079,259150334.545101,0.08
"35721","06","Shopping",4,1,448852.24074,259150334.545101,0.17
"35722","06","Shopping",4,2,224426.12037,259150334.545101,0.09
"35723","06","Shopping",4,4,125624.65943,259150334.545101,0.05
"35724","06","Shopping",4,5,1003362.14708,259150334.545101,0.39
"35725","06","Shopping",4,6,2199186.233022,259150334.545101,0.85
"35726","06","Shopping",4,7,2121697.399028,259150334.545101,0.82
"35727","06","Shopping",4,8,11746578.497984,259150334.545101,4.53
"35728","06","Shopping",4,9,14545968.591614,259150334.545101,5.61
"35729","06","Shopping",4,10,17962076.892305,259150334.545101,6.93
"35730","06","Shopping",4,11,16045861.770219,259150334.545101,6.19
"35731","06","Shopping",4,12,18204203.09423,259150334.545101,7.02
"35732","06","Shopping",4,13,20124595.197669,259150334.545101,7.77
"35733","06","Shopping",4,14,20167099.748653,259150334.545101,7.78
"35734","06","Shopping",4,15,24858008.806328,259150334.545101,9.59
"35735","06","Shopping",4,16,18752044.103414,259150334.545101,7.24
"35736","06","Shopping",4,17,38308533.641542,259150334.545101,14.78
"35737","06","Shopping",4,18,19895010.717268,259150334.545101,7.68
"35738","06","Shopping",4,19,10332203.090031,259150334.545101,3.99
"35739","06","Shopping",4,20,11228231.666039,259150334.545101,4.33
"35740","06","Shopping",4,21,6865440.792905,259150334.545101,2.65
"35741","06","Shopping",4,22,1548946.6116,259150334.545101,0.6
"35742","06","Shopping",4,23,2241383.41284,259150334.545101,0.86
"35743","06","Shopping",5,4,447417.6408,324080860.423086,0.14
"35744","06","Shopping",5,5,744412.12911,324080860.423086,0.23
"35745","06","Shopping",5,6,803017.751046,324080860.423086,0.25
"35746","06","Shopping",5,7,7417192.058232,324080860.423086,2.29
"35747","06","Shopping",5,8,6995053.219464,324080860.423086,2.16
"35748","06","Shopping",5,9,15894979.686133,324080860.423086,4.9
"35749","06","Shopping",5,10,29533309.521723,324080860.423086,9.11
"35750","06","Shopping",5,11,34854467.987154,324080860.423086,10.75
"35751","06","Shopping",5,12,26475039.45374,324080860.423086,8.17
"35752","06","Shopping",5,13,20852480.225614,324080860.423086,6.43
"35753","06","Shopping",5,14,20133011.464274,324080860.423086,6.21
"35754","06","Shopping",5,15,33188495.184122,324080860.423086,10.24
"35755","06","Shopping",5,16,42624889.696798,324080860.423086,13.15
"35756","06","Shopping",5,17,29565564.17238,324080860.423086,9.12
"35757","06","Shopping",5,18,17802874.991801,324080860.423086,5.49
"35758","06","Shopping",5,19,10789142.294614,324080860.423086,3.33
"35759","06","Shopping",5,20,14049423.483531,324080860.423086,4.34
"35760","06","Shopping",5,21,10608406.83482,324080860.423086,3.27
"35761","06","Shopping",5,22,1301682.62773,324080860.423086,0.4
"35762","06","Shopping",6,0,578437.82218,330858344.188571,0.17
"35763","06","Shopping",6,4,168394.848291,330858344.188571,0.05
"35764","06","Shopping",6,5,2388643.10332,330858344.188571,0.72
"35765","06","Shopping",6,6,3116639.189669,330858344.188571,0.94
"35766","06","Shopping",6,7,6567486.60013,330858344.188571,1.98
"35767","06","Shopping",6,8,9530941.138237,330858344.188571,2.88
"35768","06","Shopping",6,9,15611682.835284,330858344.188571,4.72
"35769","06","Shopping",6,10,14340281.363017,330858344.188571,4.33
"35770","06","Shopping",6,11,23340933.414417,330858344.188571,7.05
"35771","06","Shopping",6,12,23704095.635734,330858344.188571,7.16
"35772","06","Shopping",6,13,25687688.679913,330858344.188571,7.76
"35773","06","Shopping",6,14,35550050.774014,330858344.188571,10.74
"35774","06","Shopping",6,15,28045425.816941,330858344.188571,8.48
"35775","06","Shopping",6,16,19893773.827803,330858344.188571,6.01
"35776","06","Shopping",6,17,47014900.872011,330858344.188571,14.21
"35777","06","Shopping",6,18,23742678.402775,330858344.188571,7.18
"35778","06","Shopping",6,19,29831127.946074,330858344.188571,9.02
"35779","06","Shopping",6,20,16068296.289515,330858344.188571,4.86
"35780","06","Shopping",6,21,4915508.578836,330858344.188571,1.49
"35781","06","Shopping",6,22,761357.05041,330858344.188571,0.23
"35782","06","Shopping",7,0,1103348.9469,461118860.752619,0.24
"35783","06","Shopping",7,4,2922497.0963,461118860.752619,0.63
"35784","06","Shopping",7,6,2309541.952134,461118860.752619,0.5
"35785","06","Shopping",7,7,6544287.734525,461118860.752619,1.42
"35786","06","Shopping",7,8,8912601.666647,461118860.752619,1.93
"35787","06","Shopping",7,9,24635462.91917,461118860.752619,5.34
"35788","06","Shopping",7,10,56612910.827342,461118860.752619,12.28
"35789","06","Shopping",7,11,48702589.692211,461118860.752619,10.56
"35790","06","Shopping",7,12,55720602.380756,461118860.752619,12.08
"35791","06","Shopping",7,13,35831048.679893,461118860.752619,7.77
"35792","06","Shopping",7,14,39056789.24924,461118860.752619,8.47
"35793","06","Shopping",7,15,42685853.144296,461118860.752619,9.26
"35794","06","Shopping",7,16,37067868.556314,461118860.752619,8.04
"35795","06","Shopping",7,17,33317370.656169,461118860.752619,7.23
"35796","06","Shopping",7,18,27098115.572818,461118860.752619,5.88
"35797","06","Shopping",7,19,13153284.414714,461118860.752619,2.85
"35798","06","Shopping",7,20,13078893.5968,461118860.752619,2.84
"35799","06","Shopping",7,21,7437668.56563,461118860.752619,1.61
"35800","06","Shopping",7,22,4928125.10076,461118860.752619,1.07
"35801","06","Other Fam / Business",1,0,515601.34806,152666216.039397,0.34
"35802","06","Other Fam / Business",1,1,636071.41138,152666216.039397,0.42
"35803","06","Other Fam / Business",1,4,56714.427281,152666216.039397,0.04
"35804","06","Other Fam / Business",1,5,1459471.813621,152666216.039397,0.96
"35805","06","Other Fam / Business",1,6,1374527.46857,152666216.039397,0.9
"35806","06","Other Fam / Business",1,7,2501336.156765,152666216.039397,1.64
"35807","06","Other Fam / Business",1,8,4953730.465408,152666216.039397,3.24
"35808","06","Other Fam / Business",1,9,15037459.55896,152666216.039397,9.85
"35809","06","Other Fam / Business",1,10,13526535.813982,152666216.039397,8.86
"35810","06","Other Fam / Business",1,11,12394062.185822,152666216.039397,8.12
"35811","06","Other Fam / Business",1,12,12599937.678048,152666216.039397,8.25
"35812","06","Other Fam / Business",1,13,15650421.990549,152666216.039397,10.25
"35813","06","Other Fam / Business",1,14,14735938.905686,152666216.039397,9.65
"35814","06","Other Fam / Business",1,15,7931846.616227,152666216.039397,5.2
"35815","06","Other Fam / Business",1,16,11902702.599472,152666216.039397,7.8
"35816","06","Other Fam / Business",1,17,11438865.312838,152666216.039397,7.49
"35817","06","Other Fam / Business",1,18,13440685.3963,152666216.039397,8.8
"35818","06","Other Fam / Business",1,19,7981145.784458,152666216.039397,5.23
"35819","06","Other Fam / Business",1,20,2216952.96341,152666216.039397,1.45
"35820","06","Other Fam / Business",1,21,1481918.62274,152666216.039397,0.97
"35821","06","Other Fam / Business",1,22,475671.92312,152666216.039397,0.31
"35822","06","Other Fam / Business",1,23,354617.5967,152666216.039397,0.23
"35823","06","Other Fam / Business",2,3,1492738.7023,347443016.89974,0.43
"35824","06","Other Fam / Business",2,4,2100823.46953,347443016.89974,0.6
"35825","06","Other Fam / Business",2,5,2722135.25302,347443016.89974,0.78
"35826","06","Other Fam / Business",2,6,5674695.518112,347443016.89974,1.63
"35827","06","Other Fam / Business",2,7,41433047.74724,347443016.89974,11.93
"35828","06","Other Fam / Business",2,8,36378312.531173,347443016.89974,10.47
"35829","06","Other Fam / Business",2,9,16424481.713612,347443016.89974,4.73
"35830","06","Other Fam / Business",2,10,13003618.002808,347443016.89974,3.74
"35831","06","Other Fam / Business",2,11,32021817.198395,347443016.89974,9.22
"35832","06","Other Fam / Business",2,12,25950171.89204,347443016.89974,7.47
"35833","06","Other Fam / Business",2,13,19799100.995343,347443016.89974,5.7
"35834","06","Other Fam / Business",2,14,41973040.226507,347443016.89974,12.08
"35835","06","Other Fam / Business",2,15,35901024.995893,347443016.89974,10.33
"35836","06","Other Fam / Business",2,16,22932600.252085,347443016.89974,6.6
"35837","06","Other Fam / Business",2,17,15191270.558111,347443016.89974,4.37
"35838","06","Other Fam / Business",2,18,13567869.709218,347443016.89974,3.91
"35839","06","Other Fam / Business",2,19,3768831.737932,347443016.89974,1.08
"35840","06","Other Fam / Business",2,20,13127457.876203,347443016.89974,3.78
"35841","06","Other Fam / Business",2,21,2178456.125701,347443016.89974,0.63
"35842","06","Other Fam / Business",2,22,1533780.187227,347443016.89974,0.44
"35843","06","Other Fam / Business",2,23,267742.20729,347443016.89974,0.08
"35844","06","Other Fam / Business",3,0,834683.393,329486634.215737,0.25
"35845","06","Other Fam / Business",3,2,46418.800153,329486634.215737,0.01
"35846","06","Other Fam / Business",3,4,134898.8086,329486634.215737,0.04
"35847","06","Other Fam / Business",3,5,2095236.07997,329486634.215737,0.64
"35848","06","Other Fam / Business",3,6,10954956.66358,329486634.215737,3.32
"35849","06","Other Fam / Business",3,7,33227313.492332,329486634.215737,10.08
"35850","06","Other Fam / Business",3,8,25557489.670503,329486634.215737,7.76
"35851","06","Other Fam / Business",3,9,17652106.013906,329486634.215737,5.36
"35852","06","Other Fam / Business",3,10,19764980.31943,329486634.215737,6
"35853","06","Other Fam / Business",3,11,19515527.870283,329486634.215737,5.92
"35854","06","Other Fam / Business",3,12,23680641.03079,329486634.215737,7.19
"35855","06","Other Fam / Business",3,13,19268325.942779,329486634.215737,5.85
"35856","06","Other Fam / Business",3,14,40795522.156939,329486634.215737,12.38
"35857","06","Other Fam / Business",3,15,39132297.389314,329486634.215737,11.88
"35858","06","Other Fam / Business",3,16,20970924.484678,329486634.215737,6.36
"35859","06","Other Fam / Business",3,17,14240295.333054,329486634.215737,4.32
"35860","06","Other Fam / Business",3,18,18151928.515831,329486634.215737,5.51
"35861","06","Other Fam / Business",3,19,10082980.14084,329486634.215737,3.06
"35862","06","Other Fam / Business",3,20,8720748.594815,329486634.215737,2.65
"35863","06","Other Fam / Business",3,21,3345049.27171,329486634.215737,1.02
"35864","06","Other Fam / Business",3,22,725725.02451,329486634.215737,0.22
"35865","06","Other Fam / Business",3,23,588585.21872,329486634.215737,0.18
